Sale ID,Salesperson,First Name,Last Name,VIP,Date of Birth,Gender,Country,Item Quantity,Item Price,Item Colour,Item Size,Item Range,Item COGS,Item Profit,PurchaseDate
2235,7,Jacalyn,van Brummelen,Y,9/04/1938,F,United States,1,1.15,COLOUR-BLUE,SIZE-XXL,RANGE-SHIRT,0.9775,0.1725,26/10/2013
2236,9,Christian,White,Y,3/01/1947,F,Australia,3,33.69,COLOUR-GREEN,SIZE-M,RANGE-JACKET,26.952,6.738,14/07/2014
2237,10,Esperanza,Aerts,Y,2/08/1936,F,United States,4,23.24,COLOUR-BLACK,SIZE-XXL,RANGE-PANT,15.5708,7.6692,4/11/2013
2238,3,Jim,Hayden,Y,28/06/1952,M,Australia,8,1091.76,COLOUR-GREEN,SIZE-S,RANGE-JACKET,764.232,327.528,6/12/2013
2239,10,Jennifer,Crawford,N,13/09/1983,F,United Kingdom,9,134.55,COLOUR-GREEN,SIZE-XL,RANGE-SHIRT,61.893,72.657,27/07/2014
2240,2,Rudolph,Richmond,Y,11/11/1988,M,New Zealand,3,4.68,COLOUR-GREEN,SIZE-XL,RANGE-JACKET,3.2292,1.4508,10/04/2014
2241,10,Roberto,Rivera,Y,9/05/1988,M,United Kingdom,2,138,COLOUR-BLACK,SIZE-M,RANGE-JACKET,97.98,40.02,1/01/2014
2242,1,Rayford,van Soest,N,7/03/1952,M,Australia,2,27.16,COLOUR-BLUE,SIZE-S,RANGE-JACKET,12.222,14.938,3/07/2014
2243,1,Neda,Franco,Y,13/12/1962,F,United States,7,945.63,COLOUR-BLACK,SIZE-L,RANGE-PANT,661.941,283.689,14/12/2013
2244,8,Lanny,Harding,N,19/03/1958,M,United States,6,103.62,COLOUR-WHITE,SIZE-XL,RANGE-JACKET,75.6426,27.9774,16/09/2014
2245,5,Sina,Mcconnell,Y,14/07/1980,F,United Kingdom,7,24.43,COLOUR-BLUE,SIZE-XXL,RANGE-OTHER,18.0782,6.3518,16/09/2014
2246,10,Luanne,Hicks,Y,28/04/1955,F,Australia,4,23.8,COLOUR-GREEN,SIZE-XL,RANGE-JACKET,18.802,4.998,1/09/2014
2247,9,Harrison,van Barneveld,N,5/01/1948,M,Australia,2,77.5,COLOUR-WHITE,SIZE-XL,RANGE-JACKET,47.275,30.225,15/01/2014
2248,10,Chung,Emerson,N,8/04/1949,M,Australia,1,34.31,COLOUR-BLUE,SIZE-M,RANGE-SHIRT,19.5567,14.7533,4/03/2014
2249,10,Connie,Gilberts,N,5/05/1958,F,New Zealand,2,5,COLOUR-BLUE,SIZE-XL,RANGE-JACKET,2.95,2.05,12/02/2014
2250,5,Sindy,Mijzen,N,3/06/1974,F,New Zealand,2,111.94,COLOUR-BLUE,SIZE-S,RANGE-OTHER,77.2386,34.7014,1/12/2013
2251,5,Deadra,Noble,N,24/11/1977,F,United States,6,259.74,COLOUR-BLACK,SIZE-S,RANGE-OTHER,127.2726,132.4674,16/03/2014
2252,3,Salley,Peled,Y,1/01/1959,F,New Zealand,9,101.16,COLOUR-GREEN,SIZE-S,RANGE-OTHER,83.9628,17.1972,18/05/2014
2253,6,Bruce,Moody,Y,5/12/1957,M,United States,2,60,COLOUR-BLUE,SIZE-S,RANGE-OTHER,45.6,14.4,7/07/2014
2254,1,Drew,Tillman,Y,24/11/1935,M,United Kingdom,8,499.68,COLOUR-BLACK,SIZE-M,RANGE-OTHER,339.7824,159.8976,18/03/2014
2255,3,Shemika,Tegelaar,N,6/02/1969,F,United Kingdom,1,67.59,COLOUR-BLACK,SIZE-S,RANGE-SHIRT,58.8033,8.7867,30/10/2013
2256,6,Daryl,van Viegen,N,21/12/1972,M,United States,8,143.92,COLOUR-GREEN,SIZE-S,RANGE-SHIRT,103.6224,40.2976,19/02/2014
2257,7,Clint,Timmer,N,31/07/1966,M,United Kingdom,1,50.94,COLOUR-BLUE,SIZE-M,RANGE-OTHER,42.7896,8.1504,11/04/2014
2258,7,Emory,May,N,25/02/1946,M,New Zealand,3,32.46,COLOUR-GREEN,SIZE-M,RANGE-OTHER,27.591,4.869,13/02/2014
2259,3,Sal,Claes,Y,23/11/1991,M,Australia,9,13.41,COLOUR-GREEN,SIZE-XXL,RANGE-JACKET,8.7165,4.6935,24/11/2013
2260,6,Erlene,Dalton,Y,14/08/1985,F,United Kingdom,6,30.66,COLOUR-WHITE,SIZE-XXL,RANGE-JACKET,26.6742,3.9858,29/06/2014
2261,5,Flavia,Davies,N,2/03/1949,F,United States,9,35.91,COLOUR-WHITE,SIZE-M,RANGE-PANT,21.546,14.364,25/09/2013
2262,6,Ashleigh,Amons,N,22/10/1948,F,Australia,3,23.55,COLOUR-WHITE,SIZE-XL,RANGE-SHIRT,19.0755,4.4745,21/04/2014
2263,4,Brent,van Asch,N,7/12/1945,M,United States,9,50.85,COLOUR-BLUE,SIZE-L,RANGE-PANT,43.731,7.119,29/07/2014
2264,2,Christian,Chung,N,29/10/1962,M,New Zealand,4,56,COLOUR-BLACK,SIZE-XL,RANGE-PANT,30.24,25.76,27/12/2013
2265,2,Roscoe,Morales,N,19/02/1956,M,Australia,9,115.47,COLOUR-BLUE,SIZE-L,RANGE-PANT,66.9726,48.4974,10/05/2014
2266,5,Dong,Zwart,Y,23/02/1978,M,Australia,4,49.96,COLOUR-BLUE,SIZE-M,RANGE-PANT,33.9728,15.9872,27/02/2014
2267,3,Darci,Wiertz,Y,25/03/1946,F,Australia,1,40.99,COLOUR-BLACK,SIZE-L,RANGE-SHIRT,21.7247,19.2653,15/05/2014
2268,8,Faustino,van Wankum,Y,3/12/1935,M,United Kingdom,1,17.42,COLOUR-GREEN,SIZE-XXL,RANGE-SHIRT,9.2326,8.1874,15/07/2014
2269,7,Long,Joosten,Y,3/03/1987,M,Australia,1,34.73,COLOUR-BLUE,SIZE-M,RANGE-PANT,25.0056,9.7244,28/05/2014
2270,3,Helga,van Essevelt,N,11/08/1949,F,Australia,9,53.19,COLOUR-BLACK,SIZE-XL,RANGE-PANT,33.5097,19.6803,4/09/2014
2271,8,Leon,Allen,N,28/06/1970,F,United Kingdom,10,391.3,COLOUR-WHITE,SIZE-XXL,RANGE-JACKET,234.78,156.52,23/08/2014
2272,6,Hillary,Harmon,N,6/08/1988,F,United States,3,5.7,COLOUR-BLUE,SIZE-M,RANGE-OTHER,3.477,2.223,5/03/2014
2273,10,Malcom,Wintershoven,N,22/08/1964,M,United Kingdom,5,112.5,COLOUR-BLUE,SIZE-XL,RANGE-SHIRT,63,49.5,13/07/2014
2274,1,Marco,van Haarlem,Y,9/01/1975,M,Australia,1,76.73,COLOUR-GREEN,SIZE-S,RANGE-PANT,57.5475,19.1825,12/03/2014
2275,1,Contessa,Mueller,Y,7/06/1949,F,United States,8,47.92,COLOUR-BLACK,SIZE-XL,RANGE-JACKET,40.732,7.188,17/10/2013
2276,3,Adria,Booth,Y,8/06/1967,F,United Kingdom,10,35.5,COLOUR-BLACK,SIZE-S,RANGE-OTHER,22.365,13.135,19/06/2014
2277,7,Shantay,Tran,Y,3/08/1957,F,United States,10,615.8,COLOUR-BLACK,SIZE-XL,RANGE-PANT,535.746,80.054,30/03/2014
2278,7,Benita,Geers,Y,8/08/1955,F,Australia,10,194.9,COLOUR-GREEN,SIZE-XL,RANGE-SHIRT,134.481,60.419,19/03/2014
2279,1,Romelia,van Jolenbroek,N,8/08/1992,F,United Kingdom,1,5.99,COLOUR-BLUE,SIZE-S,RANGE-PANT,3.8935,2.0965,30/11/2013
2280,7,Jerome,Barten,N,30/04/1934,M,United States,6,138,COLOUR-BLACK,SIZE-S,RANGE-SHIRT,85.56,52.44,4/05/2014
2281,10,Johnson,Romijn,N,12/06/1943,M,New Zealand,2,28.7,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,18.655,10.045,18/07/2014
2282,1,Dusti,Soet,Y,18/08/1951,F,United Kingdom,9,88.38,COLOUR-WHITE,SIZE-XL,RANGE-OTHER,61.866,26.514,24/06/2014
2283,1,Santina,Turnbull,Y,3/07/1950,F,United Kingdom,2,24,COLOUR-WHITE,SIZE-S,RANGE-PANT,14.64,9.36,28/11/2013
2284,9,Kizzy,van Eck,Y,1/10/1941,F,New Zealand,10,66.6,COLOUR-GREEN,SIZE-XXL,RANGE-SHIRT,49.284,17.316,5/12/2013
2285,6,Dick,Rush,N,25/06/1988,M,Australia,5,29.65,COLOUR-WHITE,SIZE-XL,RANGE-PANT,21.6445,8.0055,16/06/2014
2286,9,Christopher,Gates,Y,12/03/1960,M,United Kingdom,5,16.6,COLOUR-WHITE,SIZE-L,RANGE-PANT,11.454,5.146,19/08/2014
2287,9,Victor,van Es,Y,14/09/1960,M,United States,1,15.75,COLOUR-BLUE,SIZE-M,RANGE-JACKET,10.2375,5.5125,16/10/2013
2288,1,Kathy,Holden,Y,9/09/1984,F,United States,4,42.6,COLOUR-GREEN,SIZE-XL,RANGE-PANT,32.802,9.798,12/02/2014
2289,7,Maxie,van Wely,N,29/06/1977,F,Australia,5,6.55,COLOUR-WHITE,SIZE-M,RANGE-PANT,3.7335,2.8165,11/09/2014
2290,2,Carolin,Rodriquez,Y,6/03/1966,F,New Zealand,8,240,COLOUR-WHITE,SIZE-L,RANGE-SHIRT,148.8,91.2,12/08/2014
2291,8,Derick,Vasquez,Y,18/12/1969,M,New Zealand,10,1069.9,COLOUR-BLACK,SIZE-XXL,RANGE-JACKET,631.241,438.659,17/09/2014
2292,6,Colleen,van Dolderen,N,21/06/1944,F,New Zealand,4,3.8,COLOUR-WHITE,SIZE-M,RANGE-OTHER,2.964,0.836,25/04/2014
2293,6,Nicky,Dorsey,Y,7/05/1941,M,Australia,9,256.5,COLOUR-WHITE,SIZE-S,RANGE-OTHER,187.245,69.255,12/09/2014
2294,7,Ami,Lefeu,Y,21/10/1971,F,Australia,5,154.95,COLOUR-WHITE,SIZE-XL,RANGE-PANT,103.8165,51.1335,26/10/2013
2295,9,Rich,van der Sluijs,N,8/04/1975,M,United Kingdom,1,1.4,COLOUR-GREEN,SIZE-XL,RANGE-OTHER,0.77,0.63,10/02/2014
2296,1,Milagro,Lindsey,Y,4/10/1969,F,Australia,8,62.72,COLOUR-GREEN,SIZE-XXL,RANGE-PANT,40.768,21.952,23/03/2014
2297,4,Brenton,Golden,Y,26/11/1982,M,United Kingdom,7,36.33,COLOUR-BLACK,SIZE-S,RANGE-OTHER,28.7007,7.6293,27/02/2014
2298,7,Dewey,Bolton,N,9/11/1972,M,New Zealand,3,19.17,COLOUR-WHITE,SIZE-L,RANGE-JACKET,9.9684,9.2016,3/03/2014
2299,10,Brock,Moses,N,25/11/1963,M,New Zealand,10,232.9,COLOUR-GREEN,SIZE-M,RANGE-SHIRT,104.805,128.095,18/07/2014
2300,1,Tiera,Mclaughlin,Y,16/03/1984,F,New Zealand,7,170.8,COLOUR-BLACK,SIZE-L,RANGE-PANT,133.224,37.576,28/03/2014
2301,9,Leon,Villa,Y,28/07/1967,M,New Zealand,4,39.28,COLOUR-BLACK,SIZE-XL,RANGE-JACKET,19.64,19.64,7/02/2014
2302,2,Josh,Tyson,N,26/07/1979,M,New Zealand,7,14,COLOUR-BLACK,SIZE-S,RANGE-PANT,10.64,3.36,28/07/2014
2303,5,Ted,Mcmahon,Y,13/10/1957,M,United Kingdom,6,148.14,COLOUR-BLACK,SIZE-XXL,RANGE-SHIRT,82.9584,65.1816,21/07/2014
2304,6,Flavia,Rijkensz,N,26/08/1953,F,New Zealand,9,89.91,COLOUR-GREEN,SIZE-XXL,RANGE-SHIRT,61.1388,28.7712,1/08/2014
2305,7,Tamela,de Jager,N,2/07/1960,F,United Kingdom,2,82.8,COLOUR-BLACK,SIZE-XXL,RANGE-PANT,48.852,33.948,29/04/2014
2306,1,Kenyetta,van Bentem,Y,26/06/1963,F,United Kingdom,8,256.88,COLOUR-BLUE,SIZE-M,RANGE-PANT,182.3848,74.4952,21/08/2014
2307,8,Janyce,van Ingen,N,8/01/1946,F,United Kingdom,7,15.12,COLOUR-WHITE,SIZE-XXL,RANGE-SHIRT,10.8864,4.2336,17/11/2013
2308,6,Kathy,Flores,N,27/03/1978,F,United States,4,10.96,COLOUR-BLUE,SIZE-M,RANGE-PANT,6.7952,4.1648,29/12/2013
2309,4,Danny,Westerhout,Y,11/08/1981,M,United Kingdom,8,4.96,COLOUR-BLACK,SIZE-M,RANGE-SHIRT,4.0672,0.8928,27/10/2013
2310,6,Tyron,van der Vooren,N,31/07/1988,M,New Zealand,6,255.18,COLOUR-GREEN,SIZE-XL,RANGE-PANT,176.0742,79.1058,18/01/2014
2311,7,Arnold,Berry,Y,28/01/1988,M,United States,8,7.68,COLOUR-BLUE,SIZE-XL,RANGE-PANT,4.3008,3.3792,14/04/2014
2312,4,Sheba,Gray,Y,25/06/1955,F,New Zealand,9,396.36,COLOUR-BLACK,SIZE-L,RANGE-OTHER,194.2164,202.1436,24/09/2013
2313,9,Rebecca,Nolan,Y,21/04/1988,F,United Kingdom,10,211.8,COLOUR-BLUE,SIZE-S,RANGE-PANT,156.732,55.068,9/07/2014
2314,10,Keiko,Swanson,Y,27/03/1944,F,United Kingdom,8,384,COLOUR-BLUE,SIZE-XXL,RANGE-OTHER,218.88,165.12,31/10/2013
2315,3,Dick,Decker,Y,16/02/1937,M,New Zealand,6,30,COLOUR-BLACK,SIZE-S,RANGE-OTHER,14.1,15.9,15/10/2013
2316,7,Toby,Oneill,N,24/01/1968,M,United States,10,25,COLOUR-WHITE,SIZE-L,RANGE-SHIRT,19,6,4/01/2014
2317,8,Cedrick,Solis,N,29/03/1993,M,United States,2,60.36,COLOUR-BLACK,SIZE-L,RANGE-OTHER,38.0268,22.3332,25/04/2014
2318,3,Paulene,Obrien,Y,30/07/1984,F,New Zealand,1,39.9,COLOUR-GREEN,SIZE-L,RANGE-PANT,31.122,8.778,4/06/2014
2319,2,Maegan,Hodge,N,22/11/1955,F,Australia,4,15.12,COLOUR-WHITE,SIZE-XL,RANGE-SHIRT,12.5496,2.5704,5/10/2013
2320,4,Jeneva,Lin,Y,30/11/1990,F,New Zealand,6,53.46,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,42.768,10.692,27/07/2014
2321,8,Sondra,van Doorn,Y,16/03/1942,F,New Zealand,3,96.96,COLOUR-WHITE,SIZE-L,RANGE-OTHER,84.3552,12.6048,9/02/2014
2322,8,Reinaldo,Patel,N,5/04/1974,M,United Kingdom,5,62.9,COLOUR-WHITE,SIZE-L,RANGE-SHIRT,54.094,8.806,15/05/2014
2323,10,Beau,Short,Y,23/12/1990,M,United States,1,10,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,8.2,1.8,13/05/2014
2324,3,Mathilda,Travis,Y,6/12/1981,F,Australia,10,347.3,COLOUR-BLACK,SIZE-XXL,RANGE-OTHER,156.285,191.015,4/02/2014
2325,1,Julissa,Guzman,Y,11/04/1945,F,New Zealand,8,304.4,COLOUR-BLACK,SIZE-L,RANGE-OTHER,170.464,133.936,18/10/2013
2326,6,Dwain,Jennings,Y,13/03/1939,M,United States,8,777.2,COLOUR-BLUE,SIZE-M,RANGE-PANT,575.128,202.072,3/09/2014
2327,7,Wade,Forfar,Y,16/06/1979,M,New Zealand,9,5.58,COLOUR-GREEN,SIZE-M,RANGE-PANT,4.6872,0.8928,13/08/2014
2328,10,Kayce,Gentry,N,3/07/1943,F,Australia,5,12.8,COLOUR-BLACK,SIZE-L,RANGE-JACKET,10.88,1.92,21/11/2013
2329,6,Carmelo,Roos,Y,25/08/1941,M,United Kingdom,2,43.74,COLOUR-WHITE,SIZE-S,RANGE-SHIRT,30.1806,13.5594,16/03/2014
2330,9,Jackson,Leeuwenstein,Y,3/08/1990,M,Australia,5,15.6,COLOUR-WHITE,SIZE-XXL,RANGE-JACKET,8.892,6.708,31/03/2014
2331,9,Javier,Franse,N,25/10/1960,M,New Zealand,4,2.44,COLOUR-GREEN,SIZE-XL,RANGE-SHIRT,1.4152,1.0248,1/02/2014
2332,6,Keneth,David,Y,14/02/1937,M,United Kingdom,10,370,COLOUR-WHITE,SIZE-S,RANGE-PANT,203.5,166.5,28/06/2014
2333,6,Sal,Miranda,Y,28/02/1953,M,United Kingdom,5,74.75,COLOUR-BLACK,SIZE-XL,RANGE-SHIRT,63.5375,11.2125,4/08/2014
2334,10,Britt,Trujillo,N,19/10/1944,M,Australia,4,380,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,266,114,11/03/2014
2335,4,Kenneth,Schroeder,N,5/11/1995,M,United States,8,32.24,COLOUR-BLUE,SIZE-L,RANGE-JACKET,27.404,4.836,29/04/2014
2336,6,Joyce,de Ridder,N,27/07/1956,F,United States,5,5.5,COLOUR-BLACK,SIZE-XL,RANGE-JACKET,4.125,1.375,8/06/2014
2337,6,Vannesa,van Bhiemond,N,10/01/1945,F,New Zealand,3,225,COLOUR-BLACK,SIZE-XL,RANGE-PANT,130.5,94.5,26/05/2014
2338,8,Kurt,Verkuijl,N,10/04/1947,M,Australia,5,2.95,COLOUR-WHITE,SIZE-XXL,RANGE-SHIRT,1.475,1.475,17/07/2014
2339,8,Shanita,Gentry,N,2/07/1978,F,Australia,3,146.16,COLOUR-BLUE,SIZE-S,RANGE-SHIRT,116.928,29.232,17/10/2013
2340,2,Florencio,Mccray,Y,12/01/1938,M,United Kingdom,3,473.7,COLOUR-BLACK,SIZE-M,RANGE-JACKET,322.116,151.584,1/11/2013
2341,1,Ernestina,Alvarado,N,5/08/1986,F,United Kingdom,1,3.65,COLOUR-BLUE,SIZE-L,RANGE-PANT,1.971,1.679,20/10/2013
2342,9,Garland,Kirk,N,22/09/1947,M,New Zealand,4,70.72,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,57.2832,13.4368,2/09/2014
2343,6,Mazie,Byrd,N,31/03/1955,F,United States,4,27.96,COLOUR-BLUE,SIZE-M,RANGE-JACKET,19.2924,8.6676,26/11/2013
2344,9,Justin,Hoest,N,30/03/1960,M,Australia,8,16.64,COLOUR-BLUE,SIZE-XXL,RANGE-SHIRT,13.4784,3.1616,20/09/2014
2345,4,Barb,van Nes,N,9/06/1966,F,Australia,7,81.9,COLOUR-GREEN,SIZE-M,RANGE-JACKET,71.253,10.647,20/02/2014
2346,1,Truman,Escobar,N,7/02/1953,M,United Kingdom,3,12.27,COLOUR-BLACK,SIZE-S,RANGE-SHIRT,9.6933,2.5767,21/02/2014
2347,1,Fabian,Wiertz,Y,19/01/1938,M,New Zealand,10,150.5,COLOUR-GREEN,SIZE-M,RANGE-SHIRT,105.35,45.15,6/08/2014
2348,7,Alverta,Roman,N,9/10/1942,F,United States,4,21,COLOUR-WHITE,SIZE-XXL,RANGE-SHIRT,9.45,11.55,5/07/2014
2349,5,Yuri,Sheppard,Y,27/07/1950,F,United Kingdom,9,180,COLOUR-BLACK,SIZE-S,RANGE-OTHER,136.8,43.2,3/06/2014
2350,2,Lupe,Jacobs,Y,7/10/1942,M,New Zealand,10,1043.9,COLOUR-GREEN,SIZE-XXL,RANGE-JACKET,772.486,271.414,19/03/2014
2351,6,Amie,Holt,N,17/12/1978,F,United Kingdom,9,3.6,COLOUR-GREEN,SIZE-L,RANGE-OTHER,1.764,1.836,29/08/2014
2352,5,Merlin,van Heest,N,8/12/1985,M,United States,8,195.68,COLOUR-BLUE,SIZE-XL,RANGE-PANT,119.3648,76.3152,7/04/2014
2353,2,Jeremy,Bullock,N,10/09/1972,F,United Kingdom,3,7.41,COLOUR-GREEN,SIZE-L,RANGE-PANT,5.0388,2.3712,27/03/2014
2354,10,Eusebia,Stanley,Y,10/05/1950,F,New Zealand,6,9,COLOUR-BLACK,SIZE-L,RANGE-JACKET,7.2,1.8,24/12/2013
2355,2,Silas,Mills,N,24/04/1983,M,United States,8,96.64,COLOUR-BLUE,SIZE-XL,RANGE-OTHER,84.0768,12.5632,16/11/2013
2356,6,Florencio,Richards,Y,24/09/1991,M,United States,1,31.15,COLOUR-GREEN,SIZE-L,RANGE-PANT,25.543,5.607,13/06/2014
2357,5,Fairy,Verweij,Y,12/07/1968,F,Australia,4,114.72,COLOUR-BLUE,SIZE-M,RANGE-JACKET,68.832,45.888,26/09/2013
2358,2,Leonore,Koren,N,21/10/1947,F,United Kingdom,1,15.01,COLOUR-WHITE,SIZE-S,RANGE-SHIRT,10.507,4.503,2/03/2014
2359,2,Dannie,Kerkum,Y,11/06/1984,M,United Kingdom,9,1101.06,COLOUR-WHITE,SIZE-S,RANGE-OTHER,660.636,440.424,24/03/2014
2360,10,Jenell,Santana,Y,3/11/1950,F,United Kingdom,6,1116,COLOUR-BLUE,SIZE-S,RANGE-PANT,691.92,424.08,21/07/2014
2361,10,Marcellus,de Heus,Y,23/01/1939,M,New Zealand,3,56.85,COLOUR-BLUE,SIZE-S,RANGE-JACKET,31.2675,25.5825,9/06/2014
2362,10,Waylon,van Westhrenen,N,22/06/1991,M,United Kingdom,6,120.18,COLOUR-BLACK,SIZE-XXL,RANGE-SHIRT,63.6954,56.4846,21/12/2013
2363,2,Sueann,Mckenzie,Y,10/08/1959,F,Australia,6,137.34,COLOUR-WHITE,SIZE-M,RANGE-JACKET,92.0178,45.3222,27/06/2014
2364,5,Stuart,Lozano,N,23/06/1957,M,Australia,10,125.2,COLOUR-WHITE,SIZE-L,RANGE-OTHER,97.656,27.544,31/12/2013
2365,1,Martin,Moses,Y,6/09/1972,M,United Kingdom,1,6.5,COLOUR-WHITE,SIZE-L,RANGE-PANT,5.46,1.04,11/08/2014
2366,3,Melodi,Davenport,Y,24/07/1955,F,Australia,5,799.45,COLOUR-BLACK,SIZE-XL,RANGE-OTHER,415.714,383.736,20/12/2013
2367,4,Leonel,Kemp,N,29/07/1990,M,Australia,7,31.99,COLOUR-WHITE,SIZE-M,RANGE-PANT,21.1134,10.8766,2/07/2014
2368,3,Vergie,van den Treek,Y,25/01/1976,F,United Kingdom,9,306,COLOUR-BLACK,SIZE-XXL,RANGE-OTHER,137.7,168.3,19/06/2014
2369,5,Hermina,Palmer,N,27/05/1963,F,United Kingdom,4,65.2,COLOUR-BLUE,SIZE-XL,RANGE-PANT,35.86,29.34,9/05/2014
2370,3,Celesta,Bullock,Y,18/04/1946,F,United States,3,313.17,COLOUR-BLUE,SIZE-XL,RANGE-JACKET,153.4533,159.7167,30/05/2014
2371,9,Kathaleen,Fry,Y,23/09/1956,F,United Kingdom,5,454.7,COLOUR-WHITE,SIZE-L,RANGE-PANT,222.803,231.897,21/09/2014
2372,2,Reggie,Poot,Y,11/10/1941,M,United States,9,394.2,COLOUR-WHITE,SIZE-S,RANGE-JACKET,311.418,82.782,15/09/2014
2373,9,Von,van Munnik,N,12/04/1968,M,Australia,2,7.42,COLOUR-BLACK,SIZE-XL,RANGE-PANT,4.8972,2.5228,27/11/2013
2374,10,Rosario,Snuyff,N,13/08/1974,F,United States,8,28.08,COLOUR-GREEN,SIZE-XL,RANGE-JACKET,19.0944,8.9856,1/02/2014
2375,1,Prince,Haas,Y,4/12/1938,M,Australia,1,3.22,COLOUR-WHITE,SIZE-S,RANGE-JACKET,2.3184,0.9016,5/05/2014
2376,8,Larry,Steijn,N,5/04/1992,M,United States,7,69.93,COLOUR-GREEN,SIZE-L,RANGE-SHIRT,52.4475,17.4825,8/04/2014
2377,9,Agnus,Raymond,N,6/06/1955,F,United States,9,114.12,COLOUR-BLACK,SIZE-S,RANGE-JACKET,70.7544,43.3656,23/11/2013
2378,8,Clark,Davies,N,2/06/1980,M,United States,4,69.08,COLOUR-WHITE,SIZE-L,RANGE-OTHER,33.1584,35.9216,18/09/2014
2379,1,Hilton,Mahoney,Y,19/06/1952,M,Australia,8,27.92,COLOUR-GREEN,SIZE-L,RANGE-OTHER,21.2192,6.7008,5/11/2013
2380,1,Rema,Mccarty,N,21/02/1972,F,United Kingdom,8,7.12,COLOUR-WHITE,SIZE-M,RANGE-OTHER,3.56,3.56,5/07/2014
2381,2,Stewart,Carrillo,N,11/05/1988,M,United Kingdom,4,100,COLOUR-BLACK,SIZE-XXL,RANGE-JACKET,75,25,23/12/2013
2382,10,Ernie,Oconnor,Y,1/09/1937,M,United Kingdom,9,35.91,COLOUR-WHITE,SIZE-S,RANGE-PANT,22.9824,12.9276,5/12/2013
2383,3,Lynell,Carver,Y,11/11/1974,F,United Kingdom,7,83.93,COLOUR-GREEN,SIZE-M,RANGE-JACKET,47.8401,36.0899,24/08/2014
2384,4,Shayne,Li,Y,21/10/1994,M,United States,1,1.5,COLOUR-BLUE,SIZE-XL,RANGE-PANT,1.29,0.21,10/06/2014
2385,3,Gino,Burris,Y,11/03/1957,M,Australia,4,113.32,COLOUR-BLACK,SIZE-L,RANGE-PANT,62.326,50.994,19/10/2013
2386,5,Gerardo,Willis,Y,15/05/1955,M,Australia,1,26.62,COLOUR-BLACK,SIZE-XL,RANGE-SHIRT,17.8354,8.7846,31/03/2014
2387,4,Gene,Alvarado,N,31/12/1983,M,United Kingdom,5,165.5,COLOUR-WHITE,SIZE-XL,RANGE-OTHER,129.09,36.41,27/04/2014
2388,4,Ira,de Looss,N,21/05/1968,M,Australia,4,11.16,COLOUR-WHITE,SIZE-L,RANGE-SHIRT,5.4684,5.6916,29/08/2014
2389,10,Michal,van Westerveld,Y,15/05/1993,M,United States,10,27.5,COLOUR-GREEN,SIZE-M,RANGE-OTHER,22.55,4.95,28/01/2014
2390,3,Shandra,Welch,N,17/04/1973,F,Australia,2,50.88,COLOUR-WHITE,SIZE-XL,RANGE-SHIRT,41.2128,9.6672,16/12/2013
2391,2,Edyth,van Beest,N,21/01/1975,F,United States,5,407.2,COLOUR-WHITE,SIZE-S,RANGE-PANT,350.192,57.008,25/02/2014
2392,10,Delmer,Moses,N,9/11/1964,M,United Kingdom,3,105.03,COLOUR-BLUE,SIZE-XL,RANGE-JACKET,65.1186,39.9114,14/05/2014
2393,10,Donn,Martinez,Y,4/02/1948,M,New Zealand,2,6.64,COLOUR-GREEN,SIZE-XL,RANGE-PANT,3.4528,3.1872,4/05/2014
2394,4,Benito,Choi,Y,21/05/1985,M,Australia,4,29.56,COLOUR-BLUE,SIZE-XL,RANGE-PANT,19.5096,10.0504,4/09/2014
2395,2,Danica,Blom,Y,19/11/1990,F,United Kingdom,2,54,COLOUR-WHITE,SIZE-S,RANGE-SHIRT,44.82,9.18,19/12/2013
2396,1,Reatha,Oomen,N,4/10/1975,F,United Kingdom,9,453.33,COLOUR-GREEN,SIZE-XL,RANGE-SHIRT,394.3971,58.9329,19/04/2014
2397,2,Edison,Morton,Y,22/01/1985,M,Australia,6,76.08,COLOUR-BLUE,SIZE-XXL,RANGE-SHIRT,42.6048,33.4752,20/12/2013
2398,2,Pedro,Thompson,N,23/07/1968,M,New Zealand,10,739.5,COLOUR-WHITE,SIZE-XL,RANGE-PANT,473.28,266.22,16/08/2014
2399,10,Reanna,Monroe,Y,15/04/1978,F,United Kingdom,5,100.15,COLOUR-WHITE,SIZE-XL,RANGE-JACKET,58.087,42.063,22/06/2014
2400,1,Shakita,Woodard,Y,28/10/1939,F,New Zealand,2,26.46,COLOUR-WHITE,SIZE-XXL,RANGE-PANT,22.7556,3.7044,25/07/2014
2401,6,Marlin,Mullins,N,24/02/1963,M,United Kingdom,2,6.98,COLOUR-WHITE,SIZE-L,RANGE-OTHER,3.839,3.141,24/11/2013
2402,10,Dallas,Beard,N,9/12/1944,M,United States,4,31.96,COLOUR-WHITE,SIZE-XXL,RANGE-PANT,27.8052,4.1548,11/05/2014
2403,8,Jimmy,van Drie,N,16/11/1939,F,United Kingdom,5,195,COLOUR-BLUE,SIZE-XL,RANGE-PANT,142.35,52.65,28/11/2013
2404,7,Lupe,Verhoef,N,27/05/1946,M,United States,7,181.09,COLOUR-BLUE,SIZE-M,RANGE-JACKET,114.0867,67.0033,17/02/2014
